,nodeId,Id,ASIN,group,salesrank,totalSimilar,s1,s2,s3,s4,s5,totalReview,avgRate,totalVote,visited,v1,v2,v3,v4,v5
10888,10888,225294,6301932587,Video,18149,4,530794,147269,232074,410286,,1,5.0,3,7,16.0,5.0,37.0,3.0,0.0
10890,10890,225358,6302538300,Video,20842,4,443956,399888,,448559,347185,3,4.5,17,8,25.0,41.0,0.0,93.0,49.0
10892,10892,225411,B00005NNSU,Video,43206,1,44698,,,,,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
10896,10896,225504,6304574703,Video,24961,2,392626,359492,,,,4,5.0,26,3,18.0,6.0,0.0,0.0,0.0
10897,10897,225508,6301814142,Video,21658,4,388513,277183,98638,211955,,4,4.5,28,6,7.0,10.0,12.0,375.0,0.0
10900,10900,225591,B000067JD1,Video,10421,2,311487,438867,,,,2,5.0,4,4,23.0,25.0,0.0,0.0,0.0
10901,10901,225605,B00000F4YD,Video,21730,3,,,7152,524577,463593,7,5.0,29,3,0.0,0.0,295.0,38.0,62.0
10902,10902,225648,B00005JHC2,Video,5985,2,312282,,,,83892,1,5.0,6,2,5.0,0.0,0.0,0.0,78.0
10905,10905,225655,B00005JHC1,Video,36395,3,417996,,222941,,97057,3,5.0,12,5,19.0,0.0,40.0,0.0,22.0
10911,10911,225682,B00005JHCN,Video,23104,2,,59509,,510551,,7,4.0,37,2,0.0,57.0,0.0,97.0,0.0
10915,10915,225724,6305650713,Video,1579,4,466406,532666,66050,,518876,30,4.0,358,6,1432.0,488.0,313.0,0.0,45.0
10916,10916,225748,6305604231,Video,16173,2,476369,,482874,,,2,3.5,31,4,24.0,0.0,15.0,0.0,0.0
10919,10919,225812,6304474520,Video,14389,4,406690,,475879,262706,306877,0,0.0,0,7,3.0,0.0,1.0,30.0,28.0
10920,10920,225813,6302328039,Video,23172,5,340782,321879,364957,388745,456947,2,5.0,20,9,0.0,14.0,16.0,0.0,24.0
10925,10925,225935,6302023637,Video,14116,4,61654,,271031,61663,276642,10,4.0,50,7,43.0,0.0,47.0,123.0,93.0
10927,10927,225969,B000063ENY,Video,34381,1,,179065,,,,6,4.0,16,1,0.0,39.0,0.0,0.0,0.0
10930,10930,226020,B000062TXS,Video,30393,3,226021,532327,226023,,,4,4.5,11,6,12.0,16.0,8.0,0.0,0.0
10931,10931,226021,B000062TXT,Video,33651,3,532327,226020,226023,,,1,5.0,12,6,16.0,11.0,8.0,0.0,0.0
10933,10933,226023,B000062TXV,Video,33482,3,,226021,,226020,532327,2,4.5,8,6,0.0,12.0,0.0,11.0,16.0
10937,10937,226125,6303124526,Video,3007,3,,4632,,397295,192449,3,5.0,87,3,0.0,105.0,0.0,191.0,127.0
10941,10941,226182,B00005U2SG,Video,51858,1,301275,,,,,2,4.5,3,1,17.0,0.0,0.0,0.0,0.0
10944,10944,226268,6302636779,Video,1895,4,75209,514587,,319345,402391,36,4.5,476,7,164.0,461.0,0.0,245.0,13.0
10950,10950,226463,1572524162,Video,36316,1,117898,,,,,2,3.0,20,2,0.0,0.0,0.0,0.0,0.0
10953,10953,226543,B00000F1ZQ,Video,38876,3,237756,499414,354090,,,1,5.0,0,5,6.0,0.0,8.0,0.0,0.0
10957,10957,226669,6302054028,Video,8373,2,,,72283,203779,,10,3.5,40,2,0.0,0.0,51.0,118.0,0.0
10958,10958,226677,6304372612,Video,9269,1,282818,,,,,7,3.0,13,1,191.0,0.0,0.0,0.0,0.0
10961,10961,226898,6303421083,Video,1525,4,242071,91765,463803,524331,,6,4.5,22,11,39.0,11.0,52.0,91.0,0.0
10962,10962,226940,6303891357,Video,42765,2,,216499,,303724,,5,5.0,10,2,0.0,100.0,0.0,137.0,0.0
10968,10968,227003,B00004TZS6,Video,6871,3,346507,232558,,360262,,10,3.5,62,5,75.0,50.0,0.0,69.0,0.0
10975,10975,227044,6303277012,Video,26760,1,69235,,,,,3,4.0,82,2,78.0,0.0,0.0,0.0,0.0
10977,10977,227076,B0000633W4,Video,38747,3,,175776,204990,519950,,0,0.0,0,3,0.0,51.0,0.0,132.0,0.0
10984,10984,227251,0789421445,Video,22120,5,518802,241853,513119,364433,34871,0,0.0,0,10,24.0,11.0,46.0,0.0,0.0
10986,10986,227275,6303383106,Video,29955,3,291437,139498,136747,,,0,0.0,0,5,4.0,1.0,10.0,0.0,0.0
10990,10990,227468,B00000F0PH,Video,33841,3,382254,,,120419,382242,0,0.0,0,7,12.0,0.0,0.0,22.0,3.0
10998,10998,227538,1583500359,Video,34048,4,133992,350793,380705,89098,,1,5.0,9,7,6.0,0.0,32.0,0.0,0.0
11010,11010,227683,6302783348,Video,30589,2,509043,433612,,,,10,5.0,50,4,46.0,52.0,0.0,0.0,0.0
11011,11011,227684,B000006QVD,Video,31048,3,321300,435187,,157246,,1,5.0,31,4,8.0,64.0,0.0,52.0,0.0
11012,11012,227688,B00005K9P9,Video,11699,2,524969,251,,,,0,0.0,0,3,13.0,46.0,0.0,0.0,0.0
11019,11019,227747,0307143635,Video,35481,4,138428,404752,243469,32239,,0,0.0,0,4,20.0,33.0,19.0,11.0,0.0
11021,11021,227862,6302550343,Video,14815,2,371075,,,,499823,8,5.0,66,4,56.0,0.0,0.0,0.0,47.0
11026,11026,227918,1573307289,Video,11349,4,259201,187446,304954,273889,,5,3.5,34,8,81.0,0.0,22.0,10.0,0.0
11027,11027,227929,0790745054,Video,16594,2,,318640,,,490126,5,4.0,32,3,0.0,42.0,0.0,0.0,9.0
11033,11033,228084,6305902054,Video,17445,1,,,139347,,,7,5.0,21,4,0.0,0.0,5.0,0.0,0.0
11037,11037,228232,B00007CVTN,Video,6769,4,41656,122012,122008,122010,,3,4.5,43,5,24.0,40.0,23.0,32.0,0.0
11039,11039,228288,6302952719,Video,36980,4,509086,,147717,496172,371075,4,4.5,38,5,14.0,0.0,121.0,129.0,56.0
11042,11042,228388,0005092663,Video,14778,2,175776,184751,,,,3,5.0,26,4,51.0,256.0,0.0,0.0,0.0
11043,11043,228391,6302156912,Video,16483,2,,,340456,,150193,3,4.0,29,2,0.0,0.0,60.0,0.0,2.0
11047,11047,228469,6303391931,Video,12762,1,281998,,,,,15,4.5,76,7,62.0,0.0,0.0,0.0,0.0
11049,11049,228531,6303471269,Video,31666,1,99343,,,,,8,4.5,33,1,27.0,0.0,0.0,0.0,0.0
11051,11051,228549,6303381146,Video,40790,4,91978,,504307,465009,2136,4,3.5,39,4,330.0,0.0,82.0,20.0,208.0
11052,11052,228556,6304171277,Video,1360,5,288775,138446,317488,525524,497891,15,3.0,61,16,66.0,51.0,81.0,60.0,82.0
11054,11054,228571,6305194610,Video,35252,3,253308,193203,460939,,,5,4.0,11,6,43.0,5.0,2.0,0.0,0.0
11058,11058,228650,B000006PE1,Video,20088,1,,223984,,,,12,4.5,73,1,0.0,143.0,0.0,0.0,0.0
11060,11060,228695,6304906153,Video,13924,5,102350,240517,31673,126868,187316,5,4.0,21,5,20.0,27.0,59.0,15.0,13.0
11062,11062,228755,6304077955,Video,10921,1,,,,,214406,37,4.5,164,1,0.0,0.0,0.0,0.0,37.0
11067,11067,228796,B00005K22X,Video,10841,4,228799,,228798,152810,865,7,3.5,81,5,206.0,0.0,75.0,69.0,285.0
11068,11068,228798,B00005K22Y,Video,5799,3,228799,862,152810,,,10,4.5,75,6,206.0,216.0,69.0,0.0,0.0
11069,11069,228799,B00005K22Z,Video,12371,4,228798,228796,,152810,862,11,4.0,206,7,75.0,81.0,0.0,69.0,216.0
11070,11070,228852,157252135X,Video,36826,1,,528506,,,,36,4.0,303,1,0.0,76.0,0.0,0.0,0.0
11073,11073,228897,6301540522,Video,24842,2,14320,,516926,,,0,0.0,0,2,34.0,0.0,17.0,0.0,0.0
11074,11074,228910,0784012660,Video,15937,2,,,333376,500246,,20,5.0,60,2,0.0,0.0,41.0,117.0,0.0
11079,11079,228993,6301919084,Video,15943,2,,474744,,510896,,6,5.0,20,3,0.0,13.0,0.0,30.0,0.0
11082,11082,229058,6301753534,Video,733,5,218978,320968,345072,352497,528954,23,4.5,88,14,71.0,26.0,37.0,35.0,59.0
11086,11086,229198,6304425899,Video,24698,2,521328,8422,,,,3,5.0,43,4,0.0,47.0,0.0,0.0,0.0
11093,11093,229348,630358912X,Video,5271,1,169086,,,,,13,4.0,55,2,99.0,0.0,0.0,0.0,0.0
11095,11095,229382,630281409X,Video,3883,4,482874,510097,502907,532971,,14,4.5,68,8,15.0,14.0,18.0,28.0,0.0
11109,11109,229849,0792168755,Video,46664,5,263318,332349,59711,109087,348571,13,5.0,83,5,49.0,72.0,55.0,64.0,38.0
11112,11112,229863,6305021791,Video,37965,4,525511,293585,35912,,518908,0,0.0,0,5,16.0,0.0,12.0,0.0,22.0
11113,11113,229878,B0000646UL,Video,28551,3,462626,140072,461200,,,3,3.0,29,6,0.0,15.0,42.0,0.0,0.0
11114,11114,229933,6301967615,Video,4659,1,31892,,,,,9,5.0,54,4,34.0,0.0,0.0,0.0,0.0
11117,11117,229980,B00006II81,Video,27131,2,151229,,911,,,24,4.5,48,5,60.0,0.0,41.0,0.0,0.0
11118,11118,230003,6300182932,Video,5446,2,28586,112817,,,,5,4.0,77,3,225.0,616.0,0.0,0.0,0.0
11120,11120,230014,B00003L9AC,Video,11223,4,230016,97388,123968,370038,,4,5.0,15,18,14.0,22.0,97.0,11.0,0.0
11121,11121,230016,B00003L9AB,Video,10897,4,230014,97388,370038,354027,,2,3.0,14,7,15.0,22.0,11.0,27.0,0.0
11122,11122,230019,B00003L9AF,Video,15275,5,370032,97388,230021,116272,292815,13,5.0,36,5,45.0,22.0,32.0,31.0,9.0
11123,11123,230021,B00003L9AG,Video,19841,4,370032,,123968,188245,26457,6,5.0,32,6,45.0,0.0,97.0,13.0,32.0
11131,11131,230300,B00000I682,Video,9957,2,222483,,,203662,,8,4.5,32,3,73.0,0.0,0.0,23.0,0.0
11134,11134,230357,6305745269,Video,11653,3,46711,330850,,364623,,7,4.5,35,8,9.0,27.0,0.0,58.0,0.0
11136,11136,230377,6304168780,Video,258,5,279451,281044,132282,536660,80452,13,4.5,74,14,100.0,138.0,79.0,23.0,62.0
11143,11143,230499,6305389381,Video,5082,2,196159,516046,,,,2,4.0,2,4,123.0,52.0,0.0,0.0,0.0
11146,11146,230601,6305320101,Video,24040,5,206643,390081,140392,465991,144255,3,5.0,5,13,12.0,21.0,18.0,3.0,10.0
11148,11148,230629,6302571243,Video,14371,2,,538917,,219404,,6,5.0,111,5,0.0,92.0,0.0,128.0,0.0
11157,11157,230813,6302484316,Video,40023,1,,,,,244030,6,3.5,13,3,0.0,0.0,0.0,0.0,0.0
11158,11158,230904,6304304161,Video,23787,5,447983,532369,440190,35042,21521,4,5.0,34,9,17.0,70.0,21.0,28.0,106.0
11163,11163,231142,0783234856,Video,8611,1,,,,,102171,5,5.0,140,1,0.0,0.0,0.0,0.0,82.0
11165,11165,231234,1567301428,Video,10500,2,360553,,,,392679,4,5.0,43,6,181.0,0.0,0.0,0.0,76.0
11169,11169,231275,0967809606,Video,25760,2,542117,517840,,,,0,0.0,0,3,22.0,141.0,0.0,0.0,0.0
11173,11173,231311,6304006063,Video,8170,3,542563,,,427858,356720,6,4.5,65,3,326.0,0.0,0.0,61.0,57.0
11175,11175,231400,6300213099,Video,12888,3,441874,1015,466135,,,15,3.5,34,7,45.0,81.0,31.0,0.0,0.0
11176,11176,231404,6301661702,Video,12593,3,377295,503415,,224853,,3,5.0,19,4,15.0,27.0,0.0,8.0,0.0
11183,11183,231560,6303553702,Video,9372,5,42573,216870,145600,488066,192310,4,4.5,62,14,46.0,170.0,9.0,23.0,19.0
11194,11194,231730,B00004WL33,Video,19285,1,,455673,,,,7,4.5,51,3,0.0,207.0,0.0,0.0,0.0
11195,11195,231734,B00004WL39,Video,7492,1,,,,,6867,3,5.0,41,1,0.0,0.0,0.0,0.0,506.0
11197,11197,231746,6302424879,Video,3209,1,,348352,,,,8,3.5,36,1,0.0,144.0,0.0,0.0,0.0
11211,11211,231835,B00004XPO4,Video,23168,1,45445,,,,,1,5.0,19,1,0.0,0.0,0.0,0.0,0.0
11212,11212,231836,B00004XPO5,Video,5593,5,499187,71532,390405,12533,353815,4,4.0,46,7,7.0,5.0,4.0,0.0,0.0
11217,11217,231939,1573305774,Video,8353,4,44829,,498975,330657,474577,16,4.5,69,9,24.0,0.0,33.0,68.0,197.0
11221,11221,232006,6301248171,Video,11028,2,,,83499,221417,,8,4.5,44,3,0.0,0.0,24.0,89.0,0.0
11226,11226,232074,6301933451,Video,16735,4,225294,147269,530794,410286,,8,4.5,37,7,3.0,5.0,16.0,3.0,0.0
11228,11228,232113,6305216967,Video,7533,1,256887,,,,,4,4.0,17,5,5.0,0.0,0.0,0.0,0.0
11231,11231,232128,6303274714,Video,9321,2,,,,22680,538917,42,4.5,237,2,0.0,0.0,0.0,411.0,92.0
11233,11233,232173,6301978609,Video,13662,4,379822,446575,,374636,210902,9,2.5,30,7,57.0,96.0,0.0,76.0,56.0
11234,11234,232198,6305809453,Video,23749,5,35042,251456,440190,21521,230904,7,5.0,87,9,28.0,3.0,21.0,106.0,34.0
11238,11238,232349,6302946468,Video,23150,1,,526981,,,,9,4.0,91,1,0.0,123.0,0.0,0.0,0.0
11245,11245,232499,6303334385,Video,17503,3,347528,401856,211955,,,33,1.5,288,3,290.0,503.0,375.0,0.0,0.0
11247,11247,232529,6301423933,Video,8682,3,39298,,77952,,447221,7,4.0,39,10,67.0,0.0,50.0,0.0,53.0
11248,11248,232558,6302728355,Video,6462,4,360262,,346507,185518,437816,13,4.5,50,14,69.0,0.0,75.0,62.0,68.0
11249,11249,232641,6302112117,Video,1102,2,278574,,,283941,,29,4.5,183,4,85.0,0.0,0.0,195.0,0.0
11253,11253,232733,1568551851,Video,38160,4,26159,148282,,49566,257481,2,3.0,9,7,19.0,1.0,0.0,59.0,12.0
11260,11260,232902,6303111572,Video,22463,2,,,187300,,187301,5,4.5,21,2,0.0,0.0,74.0,0.0,45.0
11262,11262,232911,6303050069,Video,22495,5,404382,94979,122955,477193,139880,1,5.0,41,8,28.0,23.0,68.0,103.0,86.0
11265,11265,232965,B00005UMAW,Video,8728,3,345127,,32992,,407023,8,4.5,134,5,109.0,0.0,50.0,0.0,39.0
11270,11270,233018,6305151105,Video,47845,3,258006,84137,,339170,,81,4.5,92,3,26.0,31.0,0.0,29.0,0.0
11287,11287,233359,B00005O4SY,Video,34090,4,237654,482390,497044,188638,,2,2.5,2,7,3.0,2.0,0.0,10.0,0.0
11288,11288,233423,6303925073,Video,6551,5,108911,133284,204057,110187,425433,19,5.0,40,13,22.0,29.0,14.0,18.0,8.0
11290,11290,233468,6300184382,Video,26433,5,353931,257621,160798,522415,281988,3,4.5,30,8,30.0,15.0,0.0,24.0,46.0
11291,11291,233481,0307142493,Video,23389,1,25106,,,,,27,5.0,137,1,169.0,0.0,0.0,0.0,0.0
11292,11292,233487,1577138112,Video,50540,1,91978,,,,,10,3.5,208,1,330.0,0.0,0.0,0.0,0.0
11293,11293,233520,6301697286,Video,2645,1,,190222,,,,46,4.0,176,1,0.0,13.0,0.0,0.0,0.0
11303,11303,233664,1574927329,Video,13426,1,,,,340995,,10,4.0,18,1,0.0,0.0,0.0,12.0,0.0
11306,11306,233689,6303450881,Video,20154,1,,,,471575,,12,4.5,46,1,0.0,0.0,0.0,23.0,0.0
11307,11307,233695,0307554023,Video,23117,5,444709,337981,219649,337976,499056,3,5.0,18,10,18.0,2.0,2.0,0.0,0.0
11310,11310,233811,1573307351,Video,12131,5,216460,161645,324386,258579,305279,0,0.0,0,8,0.0,22.0,12.0,0.0,0.0
11311,11311,233838,6300988724,Video,26392,1,,408836,,,,6,3.5,28,5,0.0,43.0,0.0,0.0,0.0
11315,11315,233918,6303338569,Video,12641,4,496271,6799,,268967,300731,18,4.5,180,5,139.0,345.0,0.0,0.0,315.0
11321,11321,234203,0970328702,Video,17502,3,222678,37094,362042,,,15,3.0,253,5,119.0,51.0,193.0,0.0,0.0
11325,11325,234292,0790739194,Video,30665,4,,356196,364176,331974,180712,9,4.0,23,10,0.0,3.0,26.0,16.0,4.0
11328,11328,234361,0784017875,Video,414,3,377308,,181456,535940,,67,4.0,280,11,270.0,0.0,252.0,120.0,0.0
11333,11333,234517,B00004W9C7,Video,12961,2,90897,379658,,,,43,4.5,419,4,420.0,1144.0,0.0,0.0,0.0
11336,11336,234563,6302983134,Video,35961,2,149462,75209,,,,1,5.0,2,3,51.0,164.0,0.0,0.0,0.0
11337,11337,234569,6301967070,Video,22171,3,379149,192126,,539102,,25,4.5,90,5,60.0,46.0,0.0,25.0,0.0
11339,11339,234580,B000053VEG,Video,22164,1,,,507890,,,21,3.0,80,1,0.0,0.0,630.0,0.0,0.0
11344,11344,234650,1573306762,Video,1875,4,91765,488316,226898,,524962,4,4.5,5,7,11.0,50.0,22.0,0.0,30.0
11347,11347,234678,1553600819,Video,28544,3,529287,,,210936,321146,1,5.0,2,7,17.0,0.0,0.0,16.0,0.0
11357,11357,234914,6301969200,Video,6005,3,,255307,,471165,152281,16,4.5,118,12,0.0,199.0,0.0,61.0,150.0
11365,11365,235193,630350101X,Video,7215,3,,330468,360522,,371740,2,3.0,5,3,0.0,18.0,90.0,0.0,20.0
11370,11370,235315,1571320385,Video,5181,4,370032,,123968,188245,26457,6,5.0,32,4,45.0,0.0,97.0,13.0,32.0
11373,11373,235357,0935621245,Video,35819,4,113860,,89227,142635,93434,0,0.0,0,9,5.0,0.0,2.0,23.0,0.0
11375,11375,235383,6302786924,Video,15154,3,91155,287418,,19205,,7,5.0,119,7,105.0,31.0,0.0,44.0,0.0
11378,11378,235411,0790731436,Video,10787,3,289496,,522191,155513,,25,4.5,57,3,135.0,0.0,22.0,14.0,0.0
11379,11379,235412,6301966260,Video,20429,2,,6098,487820,,,9,4.0,33,2,0.0,94.0,110.0,0.0,0.0
11383,11383,235463,6305072051,Video,2166,5,35242,112685,404319,7651,388591,5,5.0,49,9,73.0,64.0,19.0,4.0,89.0
11385,11385,235481,6301216113,Video,6083,1,,,,187152,,29,4.5,178,8,0.0,0.0,0.0,50.0,0.0
11386,11386,235485,630230329X,Video,20301,3,,62242,,182277,83239,3,4.0,8,6,0.0,23.0,0.0,24.0,12.0
11402,11402,235723,6305772304,Video,14707,5,48472,83319,258201,83317,139893,4,4.5,39,6,9.0,100.0,129.0,99.0,92.0
11406,11406,235787,6302148669,Video,733,3,348700,,438939,,457508,12,4.5,130,6,65.0,0.0,165.0,0.0,80.0
11409,11409,235844,6302181593,Video,3500,4,260603,509575,44355,,143104,7,4.0,40,5,36.0,79.0,4.0,0.0,11.0
11411,11411,235856,6304463146,Video,26967,3,260614,450549,386281,,,0,0.0,0,4,6.0,4.0,0.0,0.0,0.0
11413,11413,235864,B00005JY0D,Video,7265,3,,,502010,112685,7651,17,4.5,103,3,0.0,0.0,3.0,64.0,4.0
11415,11415,235905,0783117574,Video,10219,1,,,,360145,,62,4.5,214,1,0.0,0.0,0.0,149.0,0.0
11420,11420,236017,156832782X,Video,6687,5,522191,352500,155513,281125,180755,3,4.5,6,10,22.0,19.0,14.0,13.0,33.0
11422,11422,236045,6305827729,Video,23782,4,,156987,82995,24632,307386,1,5.0,4,7,0.0,0.0,0.0,6.0,28.0
11424,11424,236056,0971376107,Video,18644,1,,510548,,,,12,4.0,141,2,0.0,225.0,0.0,0.0,0.0
11432,11432,236306,6300214109,Video,8687,2,,102171,479483,,,1,5.0,9,2,0.0,82.0,265.0,0.0,0.0
11433,11433,236309,B00000JKN6,Video,12881,1,,65506,,,,4,5.0,11,2,0.0,11.0,0.0,0.0,0.0
11441,11441,236535,6304353456,Video,18306,3,324073,311659,,535170,,4,5.0,31,6,86.0,47.0,0.0,1.0,0.0
11443,11443,236609,6301045661,Video,7189,2,200971,240600,,,,9,4.0,272,7,537.0,45.0,0.0,0.0,0.0
11448,11448,236660,1891664018,Video,31453,2,428444,525863,,,,1,4.0,21,3,25.0,25.0,0.0,0.0,0.0
11449,11449,236665,B00005V9JT,Video,42232,1,476995,,,,,21,4.0,84,1,65.0,0.0,0.0,0.0,0.0
11458,11458,236926,6303494609,Video,32443,2,277380,438510,,,,2,4.5,13,4,15.0,22.0,0.0,0.0,0.0
11459,11459,236955,078322902X,Video,38382,1,,,,385458,,98,4.0,641,1,0.0,0.0,0.0,212.0,0.0
11460,11460,236963,B00006JL1W,Video,497,1,132648,,,,,7,5.0,83,2,24.0,0.0,0.0,0.0,0.0
11461,11461,236966,6303932134,Video,33402,2,,2136,,,400226,13,4.5,63,2,0.0,208.0,0.0,0.0,15.0
11468,11468,237050,630410717X,Video,12921,5,267479,217961,242915,261777,96782,2,4.5,14,10,23.0,56.0,50.0,22.0,88.0
11470,11470,237083,6300200183,Video,34929,3,355474,,240600,236609,,0,0.0,0,3,0.0,0.0,45.0,272.0,0.0
11473,11473,237174,0792147111,Video,12248,4,153000,240443,6799,300731,,5,4.0,47,6,18.0,6.0,345.0,315.0,0.0
11476,11476,237281,6303106897,Video,42246,3,865,,,367533,862,3,5.0,2,3,285.0,0.0,0.0,37.0,216.0
11479,11479,237372,B00000JUUH,Video,37297,1,36320,,,,,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
11482,11482,237405,6302648998,Video,39438,5,95981,302724,452402,105896,71532,1,5.0,4,10,2.0,0.0,0.0,11.0,5.0
11484,11484,237444,6303957005,Video,6084,1,,19102,,,,7,4.5,38,3,0.0,24.0,0.0,0.0,0.0
11485,11485,237452,6300247589,Video,12173,1,,,,,505568,17,4.5,43,1,0.0,0.0,0.0,0.0,52.0
11487,11487,237503,076700003X,Video,15003,2,,,,431925,373205,1,4.0,7,3,0.0,0.0,0.0,23.0,0.0
11490,11490,237599,B000059ZXO,Video,17003,1,438654,,,,,1,4.0,5,2,229.0,0.0,0.0,0.0,0.0
11491,11491,237607,B00004RFFQ,Video,21143,1,,,,,91978,5,4.0,29,2,0.0,0.0,0.0,0.0,330.0
11492,11492,237612,B000059ZXD,Video,11199,4,,97177,293126,35466,43911,2,3.0,8,5,0.0,4.0,174.0,74.0,1.0
11497,11497,237654,6305007659,Video,25185,3,,497044,482390,233359,,2,4.0,3,7,0.0,0.0,2.0,2.0,0.0
11499,11499,237694,6302961661,Video,13536,1,385554,,,,,5,3.0,29,3,47.0,0.0,0.0,0.0,0.0
11500,11500,237754,B00005LK90,Video,27639,5,354092,523408,177374,262450,499411,0,0.0,0,6,0.0,10.0,5.0,0.0,6.0
11501,11501,237756,B00005LK92,Video,23366,3,226543,354090,499414,,,1,4.0,6,5,0.0,8.0,0.0,0.0,0.0
11504,11504,237808,6303524478,Video,2633,2,,151208,250196,,,2,4.0,6,3,0.0,1.0,17.0,0.0,0.0
11505,11505,237827,B00005ASSD,Video,4929,4,189332,45000,,512063,132905,18,4.5,75,32,69.0,124.0,0.0,80.0,51.0
11510,11510,237875,B0000541UQ,Video,16750,1,,,,,283254,25,5.0,8,1,0.0,0.0,0.0,0.0,0.0
11512,11512,237881,0792115465,Video,15024,2,322652,,,,405109,2,4.5,13,4,3.0,0.0,0.0,0.0,47.0
11513,11513,237914,6303610781,Video,15976,5,302756,138446,228556,317488,288775,8,3.5,18,5,45.0,51.0,61.0,81.0,66.0
11518,11518,238056,6304707355,Video,1803,2,112239,,324348,,,22,5.0,19,2,2.0,0.0,4.0,0.0,0.0
11521,11521,238166,6303191401,Video,22208,2,237694,385554,,,,1,4.0,11,2,29.0,47.0,0.0,0.0,0.0
11523,11523,238193,B00004RFF8,Video,3009,1,,,405109,,,20,4.5,207,7,0.0,0.0,47.0,0.0,0.0
11531,11531,238654,B00003G4JB,Video,12748,5,179116,35242,34204,7651,502010,4,3.5,25,5,5.0,73.0,8.0,4.0,3.0
11532,11532,238655,156455418X,Video,19247,1,93954,,,,,4,5.0,75,2,2.0,0.0,0.0,0.0,0.0
11533,11533,238674,1568551762,Video,19546,2,539285,,,,257481,2,4.5,9,4,12.0,0.0,0.0,0.0,12.0
11534,11534,238677,630322475X,Video,31927,4,257255,151217,288394,,192397,0,0.0,0,7,0.0,0.0,9.0,0.0,0.0
11537,11537,238783,6304296991,Video,14452,5,48550,253868,73233,11773,501400,7,5.0,32,8,13.0,16.0,25.0,37.0,39.0
11547,11547,239022,630381834X,Video,27680,1,513915,,,,,6,5.0,33,3,58.0,0.0,0.0,0.0,0.0
11548,11548,239050,B000035P92,Video,42036,5,32880,32873,168637,32871,32819,5,4.0,67,5,20.0,39.0,12.0,21.0,32.0
11550,11550,239180,0792834933,Video,11618,0,,,,,,21,3.0,121,6,0.0,0.0,0.0,0.0,0.0
11551,11551,239191,6305048622,Video,8639,2,541526,,304090,,,3,5.0,12,4,14.0,0.0,24.0,0.0,0.0
11552,11552,239219,B00005TNES,Video,1008,1,,,,,122231,0,0.0,0,1,0.0,0.0,0.0,0.0,25.0
11555,11555,239250,0782008941,Video,41324,3,,348829,,322453,93108,1,3.0,4,4,0.0,5.0,0.0,154.0,12.0
11556,11556,239294,156949407X,Video,1223,5,200976,342090,366315,246758,84,24,5.0,219,14,67.0,13.0,174.0,60.0,418.0
11560,11560,239357,0935566945,Video,41228,1,140072,,,,,3,3.0,30,2,15.0,0.0,0.0,0.0,0.0
11563,11563,239557,6304876831,Video,13703,3,187435,370825,,,294329,2,4.5,22,5,0.0,2.0,0.0,0.0,2.0
11565,11565,239606,6301976002,Video,4791,3,,,251922,528087,108196,5,4.0,22,4,0.0,0.0,0.0,10.0,48.0
11568,11568,239721,B00005UQF4,Video,10889,3,410284,,289111,289104,,14,5.0,35,7,25.0,0.0,43.0,40.0,0.0
11569,11569,239731,1573623784,Video,575,5,486280,120541,499623,3248,108911,7,4.5,11,11,4.0,9.0,14.0,9.0,22.0
11578,11578,239901,6303052827,Video,20747,3,264475,288927,541817,,,12,3.0,155,6,41.0,18.0,48.0,0.0,0.0
11579,11579,239935,6301900200,Video,37578,2,161266,356680,,,,0,0.0,0,4,0.0,0.0,0.0,0.0,0.0
11583,11583,240115,6303191681,Video,50578,3,353379,406674,300580,,,8,4.0,14,6,6.0,25.0,17.0,0.0,0.0
11596,11596,240247,6305384428,Video,25156,3,,407832,42573,,345619,2,5.0,16,4,0.0,1.0,46.0,0.0,214.0
11597,11597,240274,B000053OSI,Video,6776,5,334161,209242,396796,63383,334222,13,4.5,48,7,30.0,58.0,23.0,13.0,28.0
11598,11598,240312,1573623814,Video,4715,3,,,406292,9092,115267,24,3.5,88,3,0.0,0.0,17.0,16.0,29.0
11601,11601,240415,6305226644,Video,21596,2,,,428620,83380,,1,5.0,16,2,0.0,0.0,97.0,6.0,0.0
11602,11602,240443,6305099057,Video,11998,5,153000,237174,6799,265222,300731,2,5.0,6,9,18.0,47.0,345.0,26.0,315.0
11603,11603,240445,1556584598,Video,36398,1,,,,,333647,11,2.5,60,1,0.0,0.0,0.0,0.0,38.0
11606,11606,240514,B00005KHLI,Video,16711,2,301447,452537,,,,3,5.0,12,6,86.0,36.0,0.0,0.0,0.0
11607,11607,240517,6305076677,Video,10757,4,126868,102350,152486,,363352,5,5.0,27,12,15.0,20.0,11.0,0.0,12.0
11611,11611,240575,6302763916,Video,11731,2,351014,,,,131405,25,4.0,83,6,107.0,0.0,0.0,0.0,85.0
11613,11613,240587,B000067JFQ,Video,9552,5,132905,189332,44998,237827,512063,8,5.0,68,9,51.0,69.0,69.0,75.0,80.0
11617,11617,240600,B000067JFD,Video,13011,2,,,,236609,462025,4,5.0,45,10,0.0,0.0,0.0,272.0,43.0
11619,11619,240678,6300988708,Video,30842,4,408836,233838,,67051,188698,10,3.0,28,4,43.0,28.0,0.0,24.0,35.0
11620,11620,240738,0792841891,Video,26088,1,376740,,,,,10,4.5,32,1,12.0,0.0,0.0,0.0,0.0
