,nodeId,Id,ASIN,group,salesrank,totalSimilar,s1,s2,s3,s4,s5,totalReview,avgRate,totalVote,visited,v1,v2,v3,v4,v5
11093,11093,326493,B000089A07,DVD,12872,5,23360,536576,327694,242693,247799,322,4.0,1135,5,2287.0,1421.0,44.0,2252.0,2094.0
11094,11094,326552,6305751706,DVD,40887,1,,17686,,,,30,3.5,137,1,,378.0,,,
11095,11095,326798,B000067J12,DVD,11668,3,285387,,,326800,538463,6,5.0,55,5,31.0,,,95.0,1.0
11096,11096,326800,B000067J11,DVD,30474,3,542389,285387,,,326798,6,4.0,95,5,433.0,31.0,,,55.0
11097,11097,326806,B000067J1A,DVD,28952,4,218402,,71442,546285,133546,4,4.5,16,4,646.0,,82.0,465.0,153.0
11099,11099,326968,B00005RZPK,DVD,5512,3,326969,547621,,,183777,52,4.5,148,8,44.0,24.0,,,105.0
11100,11100,326969,B00005RZPJ,DVD,13885,3,326968,547621,183777,,,18,4.5,44,5,148.0,24.0,105.0,,
11101,11101,326972,B00005RZPO,DVD,2912,1,,547051,,,,116,4.5,494,3,,305.0,,,
11102,11102,326978,B00005RZPX,DVD,15308,3,12952,,356085,544708,,1,5.0,15,4,178.0,,206.0,338.0,
11106,11106,326985,B00005RZPQ,DVD,9974,4,,63850,117006,547180,9427,35,4.5,102,5,,33.0,295.0,907.0,609.0
11107,11107,326986,B00005RZPU,DVD,36736,4,527478,487451,150651,,254524,4,5.0,22,8,103.0,38.0,200.0,,633.0
11109,11109,326988,B00005RZPT,DVD,31823,5,83649,465629,106100,396697,58977,13,4.5,83,10,34.0,156.0,72.0,106.0,32.0
11110,11110,326989,B00005RZPW,DVD,28129,4,139049,544772,136621,,547299,5,3.0,19,5,9.0,134.0,58.0,,27.0
11111,11111,326991,B00005RZPV,DVD,25590,5,58969,87336,134138,517179,30378,22,4.5,49,11,5.0,23.0,4.0,7.0,6.0
11112,11112,327191,B00009MEKP,DVD,8212,2,545232,,9747,,,55,4.0,488,13,148.0,,246.0,,
11113,11113,327283,B000035Z2T,DVD,1203,5,104775,444198,444195,191667,444199,305,4.0,1620,9,1187.0,653.0,539.0,1605.0,655.0
11114,11114,327415,B000065U4B,DVD,21206,2,,,,63633,33230,40,3.5,111,2,,,,985.0,1177.0
11115,11115,327417,B00005Y6Z2,DVD,48155,1,222156,,,,,2,4.5,3,1,76.0,,,,
11116,11116,327419,B00005Y6Z1,DVD,36726,2,538501,546504,,,,3,3.5,35,4,10.0,125.0,,,
11118,11118,327426,B00005Y6ZC,DVD,13200,5,253134,285059,341820,44576,451829,6,3.5,67,10,55.0,41.0,15.0,47.0,28.0
11119,11119,327427,B00005Y6ZA,DVD,45719,4,104583,392683,158235,346593,,5,3.5,33,4,146.0,133.0,309.0,32.0,
11120,11120,327428,B00005Y6ZF,DVD,23849,5,304587,464059,246006,450343,194503,1,4.0,6,11,44.0,42.0,14.0,31.0,0.0
11121,11121,327429,B00005Y6ZB,DVD,4951,1,338581,,,,,17,5.0,226,8,207.0,,,,
11122,11122,327431,B00005Y6ZD,DVD,16024,1,,215450,,,,3,4.5,6,2,,62.0,,,
11124,11124,327434,B00005Y6ZH,DVD,34147,4,542166,177091,109209,,402329,1,1.0,17,4,11.0,7.0,38.0,,51.0
11125,11125,327435,B00005Y6ZI,DVD,32050,1,97974,,,,,5,3.5,42,1,146.0,,,,
11126,11126,327437,B00005Y6ZE,DVD,41500,1,,,324849,,,7,4.0,45,3,,,1.0,,
11127,11127,327440,B00005Y6ZR,DVD,4781,2,545910,,,,402726,31,4.0,186,2,760.0,,,,4249.0
11129,11129,327444,B00005Y6ZU,DVD,10166,2,,213443,546315,,,2,4.5,47,3,,218.0,527.0,,
11130,11130,327581,B00003M5GD,DVD,18955,1,,,536550,,,6,4.0,51,2,,,12.0,,
11131,11131,327582,B00003M5GE,DVD,5546,4,383050,,319201,394495,424934,20,4.0,177,16,234.0,,138.0,146.0,50.0
11132,11132,327612,6305789320,DVD,48243,2,496514,174860,,,,5,3.0,11,2,75.0,28.0,,,
11133,11133,327630,B00003M5G0,DVD,24759,4,,177371,383539,276545,460250,5,3.0,32,9,,69.0,72.0,12.0,7.0
11134,11134,327635,B00003M5G9,DVD,5684,1,35906,,,,,5,5.0,66,2,171.0,,,,
11135,11135,327690,B000068QJU,DVD,7636,1,247149,,,,,6,4.5,91,1,56.0,,,,
11136,11136,327691,B000068QJP,DVD,8896,3,548109,546814,,,335509,11,5.0,73,6,101.0,49.0,,,32.0
11137,11137,327694,B000068QJM,DVD,22049,5,547982,242693,247799,127524,270909,9,4.5,44,8,1141.0,2252.0,2094.0,1204.0,1958.0
11138,11138,327698,B000068QJV,DVD,3402,2,36226,247149,,,,4,5.0,125,6,53.0,56.0,,,
11139,11139,327754,B000096FUD,DVD,10639,4,88565,356884,51918,44458,,28,4.0,250,6,663.0,108.0,2039.0,399.0,
11140,11140,327808,6305235155,DVD,34266,4,543808,546665,18754,47404,,9,3.0,42,8,44.0,9.0,137.0,79.0,
11141,11141,327945,6305301824,DVD,31530,1,547414,,,,,26,4.0,218,1,164.0,,,,
11144,11144,328188,B000053VC8,DVD,18963,3,545352,545516,23329,,,4,4.5,30,8,107.0,84.0,104.0,,
11146,11146,328291,B00005K9NY,DVD,34434,5,1632,491109,1630,1634,328292,19,4.5,60,9,27.0,4.0,85.0,70.0,27.0
11147,11147,328292,B00005K9NX,DVD,41710,5,328291,491109,1632,1634,294670,4,4.5,27,7,60.0,4.0,27.0,70.0,38.0
11148,11148,328293,B00005K9NZ,DVD,39000,5,328292,1632,491109,1630,185251,12,4.5,48,7,27.0,27.0,4.0,85.0,27.0
11149,11149,328417,B00004Y577,DVD,40709,4,122664,328419,148848,237858,,2,4.0,6,5,16.0,18.0,37.0,0.0,
11150,11150,328419,B00004Y575,DVD,23445,3,,148848,237858,,122664,2,5.0,18,5,,37.0,0.0,,16.0
11151,11151,328425,B00004Y571,DVD,6828,5,148160,214003,511181,261652,261649,45,4.5,169,21,238.0,131.0,46.0,28.0,51.0
11152,11152,328672,B00004Y7S5,DVD,10670,4,429340,18253,453361,,402685,165,4.5,1633,4,696.0,1009.0,768.0,,1198.0
11153,11153,328729,B00005LP4A,DVD,17144,1,,191031,,,,6,2.5,67,12,,78.0,,,
11154,11154,328784,B00005LP41,DVD,48477,2,,328729,,208830,,5,4.0,79,2,,67.0,,99.0,
11155,11155,328786,B00005LP43,DVD,38699,1,530015,,,,,15,4.0,101,2,52.0,,,,
11156,11156,328787,B00005LP42,DVD,33950,4,32416,481912,,540495,191075,96,4.5,194,7,100.0,242.0,,115.0,70.0
11157,11157,328788,B00005LP45,DVD,54250,5,99306,399627,42360,432381,399626,9,4.5,23,5,43.0,26.0,62.0,25.0,23.0
11158,11158,328789,B00005LP47,DVD,44329,4,,137588,328729,42360,191031,1,3.0,20,4,,112.0,67.0,62.0,78.0
11161,11161,328923,B0000649EQ,DVD,36634,4,104775,402685,18253,,426656,354,4.5,1593,4,1187.0,1198.0,1009.0,,2145.0
11162,11162,329362,6305836752,DVD,35793,2,,317485,,127677,,6,3.5,41,3,,21.0,,102.0,
11164,11164,329607,0783225784,DVD,34227,3,253717,,152642,,548318,274,4.0,2733,3,818.0,,839.0,,916.0
11166,11166,329859,B000056BP2,DVD,35556,2,293940,,,138261,,38,4.0,420,2,341.0,,,1070.0,
11168,11168,329971,630547771X,DVD,40128,2,354172,74843,,,,10,3.5,60,4,63.0,154.0,,,
11169,11169,329982,B00005ML6Y,DVD,1532,5,452875,248574,372394,154448,276762,560,4.5,2770,9,936.0,2239.0,2581.0,3581.0,391.0
11170,11170,330459,6305131090,DVD,32677,2,,,12340,,59463,13,3.5,87,2,,,115.0,,565.0
11172,11172,330472,B00008DDUF,DVD,32223,4,114197,155246,,544597,42357,10,4.0,84,5,51.0,130.0,,87.0,42.0
11178,11178,330709,6305211183,DVD,21571,3,,,29732,547692,150641,10,4.0,117,3,,,832.0,354.0,965.0
11179,11179,331073,6305837406,DVD,23458,1,,,,544900,,25,4.5,293,1,,,,111.0,
11180,11180,331314,B000068GS1,DVD,31673,3,,529186,288943,,530782,3,5.0,14,3,,900.0,462.0,,2148.0
11182,11182,331316,B000068GS2,DVD,24875,1,,80730,,,,8,5.0,39,1,,969.0,,,
11183,11183,331635,1562197274,DVD,49738,2,99306,,,,522617,8,4.5,24,2,43.0,,,,338.0
11184,11184,331827,6305845670,DVD,21501,5,463199,23837,85420,539498,288442,5,4.5,17,13,165.0,22.0,49.0,11.0,20.0
11185,11185,331834,B000063IMS,DVD,26642,4,103782,437561,20594,235244,,66,3.5,367,11,28.0,1952.0,468.0,1318.0,
11187,11187,331881,B00004WC77,DVD,64014,2,,543292,,,107590,15,4.0,132,2,,128.0,,,156.0
11188,11188,331913,B0000214F1,DVD,31172,3,186044,542520,,,12631,185,3.5,2662,3,1014.0,1174.0,,,771.0
11189,11189,331915,B0000214F0,DVD,401,3,186044,542520,,,12631,185,3.5,2664,12,1014.0,1174.0,,,771.0
11190,11190,331916,B0000214F8,DVD,24009,3,538353,122650,32211,,,4,4.0,43,5,14.0,68.0,33.0,,
11191,11191,331956,B000060OFU,DVD,1831,5,205090,364844,74506,340968,82511,45,4.5,522,14,548.0,406.0,512.0,10.0,844.0
11192,11192,331967,B0000214FG,DVD,38712,1,128353,,,,,5,4.0,25,2,264.0,,,,
11194,11194,332257,B000059LHJ,DVD,35939,1,,,,,296745,10,4.0,32,1,,,,,53.0
11195,11195,332279,B00005QAOX,DVD,44799,5,358825,126431,9764,197879,383163,3,4.5,5,11,1.0,10.0,4.0,11.0,72.0
11196,11196,332302,6305908575,DVD,34489,4,,121102,471305,224724,342610,8,4.5,96,6,,75.0,199.0,22.0,142.0
11199,11199,332383,B00001YXE2,DVD,26186,1,547091,,,,,11,4.5,106,3,170.0,,,,
11200,11200,332741,B00004WG2G,DVD,32352,4,70733,174190,436972,537449,,16,4.5,70,6,28.0,32.0,98.0,157.0,
11201,11201,332887,B000035P9B,DVD,18512,4,545473,10758,,100749,259819,27,4.0,574,7,2.0,260.0,,850.0,1087.0
11202,11202,333180,B00005NG08,DVD,44503,5,233207,545399,537394,511331,544578,5,2.5,14,6,46.0,7.0,42.0,70.0,30.0
11204,11204,333187,B00006J9OV,DVD,19821,2,7591,,154072,,,11,4.0,164,17,905.0,,123.0,,
11205,11205,333190,B00005NG0N,DVD,42336,3,,102627,537395,21359,,19,4.0,88,3,,16.0,49.0,43.0,
11207,11207,333195,B00005NG0D,DVD,24117,4,465502,,415985,370135,539507,5,4.5,46,7,106.0,,59.0,152.0,276.0
11208,11208,333196,B00005NG0Z,DVD,22093,3,,,464059,327428,194503,5,4.0,31,4,,,42.0,6.0,0.0
11209,11209,333197,B00005NG0X,DVD,27975,3,,543017,,73167,207947,7,4.5,66,3,,564.0,,15.0,202.0
11210,11210,333199,B00005NG0Y,DVD,12029,5,424994,319201,514628,327582,198741,7,4.0,82,8,193.0,138.0,191.0,177.0,52.0
11211,11211,333201,B00005NG0Q,DVD,45293,3,188180,123950,,,531506,1,3.0,9,5,18.0,18.0,,,21.0
11212,11212,333202,B00005NG0S,DVD,55402,3,254647,208249,,114899,,17,2.5,84,3,2.0,249.0,,42.0,
11213,11213,333203,B00005NG0T,DVD,43561,3,333208,,215448,321724,,2,5.0,10,4,23.0,,29.0,13.0,
11215,11215,333205,B00005NG0V,DVD,49392,2,472053,499232,,,,2,3.0,4,2,55.0,96.0,,,
11216,11216,333206,B00005NG0W,DVD,38601,1,,,,,168733,6,3.5,12,6,,,,,41.0
11217,11217,333208,B00005NG0U,DVD,36640,4,215459,,215448,171941,171947,1,5.0,23,9,39.0,,29.0,8.0,4.0
11218,11218,333333,B00006I4ZY,DVD,42642,3,,545761,156676,156681,,0,0.0,0,3,,189.0,45.0,132.0,
11219,11219,333747,B00005AVCA,DVD,133,3,369922,78283,80730,,,150,4.5,1104,6,2426.0,936.0,969.0,,
11223,11223,334077,B00001O2G9,DVD,34422,1,,,255989,,,32,3.5,352,1,,,495.0,,
11224,11224,334166,B0000714F1,DVD,23884,1,,,,,265812,7,4.5,56,1,,,,,25.0
11230,11230,334635,B0000520SR,DVD,54983,4,545025,546802,,545167,546687,140,4.5,476,4,98.0,236.0,,945.0,525.0
11233,11233,334709,B00005NI9B,DVD,40128,4,327191,171965,545232,301009,,26,4.5,249,4,488.0,41.0,148.0,31.0,
11234,11234,335509,0767827791,DVD,2429,3,256566,105352,,548091,,5,4.5,32,6,232.0,64.0,,693.0,
11235,11235,335583,6305609950,DVD,13280,4,311602,86113,86115,194236,,5,4.5,20,4,305.0,89.0,109.0,14.0,
11237,11237,335757,B00001ZWUT,DVD,7143,4,137401,166635,,212007,520382,5,4.5,3,4,6837.0,3308.0,,6922.0,8352.0
11238,11238,336700,B00008976N,DVD,36146,5,295425,89540,521568,89539,89544,4,4.0,18,8,4.0,71.0,65.0,17.0,27.0
11239,11239,336710,B00008976E,DVD,10621,3,,,272929,508679,272357,4,5.0,43,7,,,465.0,28.0,35.0
11240,11240,336714,B00008976V,DVD,9091,2,295428,200995,,,,5,5.0,30,4,56.0,429.0,,,
11242,11242,336933,B0000844J6,DVD,28616,2,42360,,,208830,,4,4.0,35,2,62.0,,,99.0,
11243,11243,336943,B0000844JZ,DVD,37435,1,117297,,,,,5,4.5,54,1,35.0,,,,
11244,11244,336944,B0000844JY,DVD,30580,1,117297,,,,,5,4.5,54,11,35.0,,,,
11245,11245,336947,B0000844JW,DVD,36500,3,399632,378212,441401,,,2,4.0,1,7,0.0,10.0,0.0,,
11246,11246,336948,B0000844JQ,DVD,16186,3,548091,160025,,,521429,5,5.0,50,4,693.0,333.0,,,22.0
11248,11248,336951,B0000844JO,DVD,2696,2,542520,233648,,,,5,5.0,48,13,1174.0,200.0,,,
11249,11249,336954,B0000844JB,DVD,33038,3,,191317,544502,,545906,0,0.0,0,3,,338.0,362.0,,273.0
11250,11250,336955,B0000844JA,DVD,40633,3,,519497,,59460,172563,4,4.0,20,3,,60.0,,129.0,61.0
11251,11251,337436,B00005AAE7,DVD,28527,3,,547109,,545239,285790,21,4.5,43,6,,171.0,,1137.0,18.0
11252,11252,337448,B00007AJG6,DVD,31894,2,,445147,128316,,,2,5.0,3,3,,14.0,34.0,,
11253,11253,337481,B00005AAEX,DVD,35172,1,,,347038,,,5,4.0,17,3,,,385.0,,
11255,11255,337499,B00005NFYY,DVD,7772,2,,,547154,167254,,5,4.0,7,5,,,189.0,880.0,
11256,11256,337507,B00005NFYU,DVD,48495,2,,262483,,238102,,5,3.5,24,3,,153.0,,0.0,
11257,11257,337511,B00005NFYL,DVD,12004,5,43554,235928,8213,304515,213124,5,4.5,21,11,77.0,77.0,108.0,186.0,471.0
11258,11258,337512,B00005NFYM,DVD,43881,3,271529,308588,,,139362,3,5.0,6,6,5.0,31.0,,,19.0
11259,11259,337560,B0000525KM,DVD,36278,3,316539,,333199,,327429,11,4.0,97,4,61.0,,82.0,,226.0
11261,11261,337865,B000056MWP,DVD,9118,1,,42360,,,,36,4.0,165,1,,62.0,,,
11262,11262,337954,B00005LC49,DVD,43003,3,13628,,542512,6606,,1,4.0,0,3,29.0,,15.0,286.0,
11266,11266,338003,B00005LC4L,DVD,20118,5,545383,338005,545384,536955,338004,5,4.5,37,10,22.0,35.0,21.0,53.0,8.0
11267,11267,338004,B00005LC4M,DVD,33292,5,545383,545384,338003,338005,273127,5,3.5,8,9,22.0,21.0,37.0,35.0,238.0
11268,11268,338005,B00005LC4J,DVD,21790,5,338003,545383,545384,536955,338004,11,4.0,35,11,37.0,22.0,21.0,53.0,8.0
11270,11270,338007,B00005LC4C,DVD,4562,2,521020,,,,546469,5,3.5,22,11,301.0,,,,71.0
11272,11272,338015,B00005LC4T,DVD,35260,2,185375,,13592,,,1,5.0,19,2,203.0,,304.0,,
11273,11273,338038,B00006SFM8,DVD,14548,4,,398942,120425,398940,24635,5,3.0,10,4,,26.0,42.0,89.0,128.0
11275,11275,338074,6305073686,DVD,24655,3,,163814,241833,,240124,5,4.5,13,3,,132.0,1784.0,,1328.0
11276,11276,338150,079072961X,DVD,31589,5,159611,546838,277410,277412,277409,5,4.5,7,5,103.0,634.0,239.0,202.0,546.0
11277,11277,338193,6305342784,DVD,3719,4,535656,545550,258934,,542451,5,4.0,8,7,32.0,390.0,97.0,,10.0
11278,11278,338335,6305738203,DVD,44198,2,155328,,,86002,,5,2.5,20,3,15.0,,,522.0,
11280,11280,338571,B00004Y7IC,DVD,19656,4,271806,317481,530372,,75023,5,5.0,15,8,69.0,64.0,55.0,,7.0
11282,11282,338579,B00004Y7I2,DVD,33065,4,76895,239425,,75087,250522,2,3.5,8,8,4.0,18.0,,11.0,27.0
11283,11283,338581,B00004Y7I4,DVD,6396,2,327429,394495,,,,25,4.5,207,7,226.0,146.0,,,
11284,11284,338583,B00004Y7I1,DVD,17833,2,547773,,,54534,,5,4.0,6,2,107.0,,,764.0,
11287,11287,338800,B0000694YT,DVD,22664,4,84414,234781,58263,167543,,5,2.0,12,6,35.0,864.0,397.0,128.0,
11288,11288,338819,B00005B6LF,DVD,27707,5,542252,95736,237846,53698,518003,4,4.0,8,11,116.0,17.0,7.0,38.0,8.0
11289,11289,338830,B00005B6LK,DVD,35097,4,,138726,54388,47425,193298,2,3.5,19,4,,3.0,92.0,20.0,29.0
11290,11290,338865,B00005B6LU,DVD,41139,4,278502,469656,215022,,338869,1,5.0,3,4,5.0,12.0,33.0,,23.0
11291,11291,338869,B00005B6LT,DVD,14946,2,215022,,,,27423,1,5.0,23,12,33.0,,,,11.0
11293,11293,338971,0767833600,DVD,13502,5,264695,544466,545213,543822,150768,5,3.5,37,5,387.0,59.0,255.0,436.0,50.0
11294,11294,338988,6305186650,DVD,39048,3,,236652,273289,517497,,5,4.0,44,6,,76.0,49.0,218.0,
11295,11295,339162,B00005B6L0,DVD,14612,4,543686,547226,210406,547953,,5,3.5,11,4,945.0,1635.0,344.0,1014.0,
11296,11296,339225,B000051XJZ,DVD,43349,5,255202,396697,352553,237111,525489,5,4.0,31,5,492.0,106.0,672.0,67.0,36.0
11297,11297,339345,B00006LSFK,DVD,39420,1,,,,,272071,5,4.0,31,1,,,,,136.0
11298,11298,339399,B00000IQB6,DVD,33618,2,,545131,,,545778,5,4.0,27,2,,260.0,,,250.0
11299,11299,339468,0767025105,DVD,30823,5,517997,518001,21548,21555,386069,5,3.5,41,13,33.0,23.0,34.0,72.0,39.0
11300,11300,339624,B00008R9M0,DVD,19468,3,185264,,234485,193285,,5,3.0,1,3,626.0,,4280.0,2041.0,
11302,11302,340307,B00008OTTD,DVD,36049,1,,,511290,,,2,4.5,11,1,,,16.0,,
11303,11303,340308,B00008OTTE,DVD,15534,2,474322,202202,,,,5,4.0,66,8,75.0,40.0,,,
11304,11304,340312,B00008OTTC,DVD,32463,3,134140,293034,117311,,,0,0.0,0,4,43.0,2.0,344.0,,
11306,11306,340505,B00004U0FM,DVD,31898,5,37216,220969,543799,284774,349,5,5.0,43,7,146.0,48.0,45.0,54.0,50.0
11309,11309,340665,B000056PPC,DVD,44832,2,49589,514628,,,,0,0.0,0,2,344.0,191.0,,,
11310,11310,340668,B00006G8IS,DVD,23062,5,540270,235548,145072,542315,298882,5,5.0,9,8,174.0,186.0,54.0,115.0,59.0
11311,11311,340678,B00006G8II,DVD,24101,1,,,,543895,,0,0.0,0,2,,,,14.0,
11312,11312,340694,157362697X,DVD,33069,4,545529,545359,,542505,245368,20,3.5,124,6,95.0,13.0,,349.0,341.0
11313,11313,340750,B00005RYA5,DVD,41306,5,358825,126431,9764,197879,383163,3,4.5,5,5,1.0,10.0,4.0,11.0,72.0
11314,11314,340751,B00005RYA2,DVD,52187,4,,84412,543747,185273,476955,5,3.5,14,4,,12.0,117.0,933.0,161.0
11315,11315,340968,B000089RT0,DVD,2711,4,364844,374731,331956,,205090,5,3.5,10,10,406.0,1307.0,522.0,,548.0
11316,11316,341002,B000089RTN,DVD,10754,4,,535949,408877,40959,528531,5,3.5,17,7,,167.0,113.0,124.0,27.0
11317,11317,341027,B000077VQ7,DVD,29654,1,140132,,,,,3,3.5,7,1,120.0,,,,
11318,11318,341035,B000077VQ8,DVD,43214,2,,233615,426660,,,1,4.0,0,2,,4212.0,712.0,,
11319,11319,341039,B000077VQS,DVD,29529,1,,,537984,,,3,4.5,10,1,,,410.0,,
11320,11320,341041,B000077VQR,DVD,7622,1,10081,,,,,5,4.0,37,2,23.0,,,,
11321,11321,341053,B000077VQL,DVD,44337,1,359023,,,,,0,0.0,0,1,0.0,,,,
11323,11323,341139,B00005YY9Q,DVD,37845,3,544699,544788,,,544640,4,4.0,20,3,64.0,345.0,,,21.0
11326,11326,341458,6305907730,DVD,38036,1,,,,527959,,2,4.0,13,3,,,,85.0,
11327,11327,341820,B00005KA7A,DVD,9512,5,253134,451829,64094,44576,327426,3,5.0,15,12,55.0,28.0,2.0,47.0,67.0
11328,11328,341867,B00005KA79,DVD,11848,5,542221,356371,118198,452874,304587,5,5.0,27,11,66.0,45.0,24.0,4.0,44.0
11329,11329,341869,B00005KA77,DVD,36327,2,,208136,546181,,,2,5.0,7,2,,8.0,47.0,,
11330,11330,341870,B00005KA76,DVD,36438,1,,,206688,,,5,3.5,41,1,,,0.0,,
11331,11331,341875,B00005KA71,DVD,9289,2,,,96877,185389,,5,4.5,49,7,,,118.0,113.0,
11332,11332,342436,B00005RYKW,DVD,9440,3,327691,542268,,548109,,5,4.5,49,4,73.0,3.0,,101.0,
11333,11333,342526,B00002VW80,DVD,36856,3,452528,538534,,538454,,5,5.0,9,4,22.0,142.0,,18.0,
11335,11335,342610,B00004STU9,DVD,20423,3,271817,,471305,121102,,17,3.5,142,6,145.0,,199.0,75.0,
11336,11336,342955,1929795386,DVD,41712,2,,65790,,501183,,0,0.0,0,3,,2.0,,7.0,
11337,11337,343039,B00007ELDG,DVD,7649,1,,,548091,,,5,4.5,6,1,,,693.0,,
11338,11338,343493,6305205620,DVD,25672,3,514090,100207,,50563,,103,4.5,457,6,504.0,249.0,,216.0,
11339,11339,343524,B00008PHCU,DVD,4990,1,,,294151,,,55,4.0,303,4,,,1374.0,,
11340,11340,343609,B00005CCDG,DVD,41484,2,,,544122,,130957,17,3.5,174,2,,,99.0,,1464.0
11341,11341,343633,6305744114,DVD,23090,5,367806,22430,301012,354767,150062,27,4.5,337,14,287.0,674.0,868.0,1253.0,304.0
11342,11342,343635,B00005Q3KM,DVD,27141,1,,542258,,,,40,4.5,101,6,,119.0,,,
11343,11343,343689,B00001NI6Y,DVD,31524,3,343691,135595,,,32211,13,4.0,100,13,54.0,35.0,,,33.0
11344,11344,343691,B00001NI6Z,DVD,12458,4,343689,122653,130633,135595,,13,4.0,54,15,100.0,73.0,25.0,35.0,
11345,11345,343988,0780021061,DVD,22042,4,94929,211908,,73320,238754,11,4.5,108,5,219.0,354.0,,480.0,237.0
11346,11346,344029,B00004W5UE,DVD,26438,4,276674,546902,,85273,241781,13,2.0,40,4,47.0,161.0,,139.0,58.0
11347,11347,344171,B00005MP58,DVD,107,5,546277,424377,545125,221752,538090,682,4.5,3623,13,896.0,1614.0,892.0,2361.0,831.0
11348,11348,344172,0780023099,DVD,20701,3,264767,264768,,,158197,8,5.0,69,5,24.0,108.0,,,109.0
11349,11349,344236,B000056ETH,DVD,43915,4,373719,547542,35050,,44918,27,4.5,160,4,736.0,765.0,191.0,,1349.0
11350,11350,344300,B00004WIDS,DVD,16106,4,546660,547952,182765,,39810,103,4.0,477,4,1856.0,628.0,344.0,,181.0
11351,11351,344446,6305020892,DVD,11820,5,538479,47404,532889,467201,518003,15,3.5,40,9,101.0,79.0,374.0,402.0,8.0
11353,11353,344803,B00008R9LS,DVD,31807,3,,53514,,166607,195311,5,4.0,36,4,,43.0,,40.0,36.0
11355,11355,344810,B00008R9LX,DVD,26991,4,463199,135716,135723,,15577,19,4.5,65,4,165.0,412.0,384.0,,55.0
11356,11356,345013,630575540X,DVD,23458,2,154516,490702,,,,6,3.5,115,3,72.0,406.0,,,
11357,11357,345035,B00001TZ6Q,DVD,15692,4,430040,273127,,385507,259146,66,4.5,287,10,712.0,238.0,,117.0,388.0
11360,11360,345955,B00000IYRE,DVD,25252,3,,545334,206688,,281407,8,3.5,54,4,,354.0,0.0,,216.0
11362,11362,345960,B00000IYRC,DVD,35485,2,535032,,,537321,,3,5.0,25,3,25.0,,,107.0,
11364,11364,345966,B00000IYRJ,DVD,30608,2,345993,548091,,,,13,4.5,103,2,33.0,693.0,,,
11365,11365,345992,B00000IYR3,DVD,21622,1,,,,545048,,1,4.0,9,1,,,,25.0,
11369,11369,346035,B00007L4MO,DVD,5834,3,402670,,30129,,3786,6,3.5,93,11,83.0,,199.0,,129.0
11370,11370,346052,B00007L4ME,DVD,45553,2,,76913,548091,,,1,5.0,3,2,,88.0,693.0,,
11371,11371,346469,B00004WL40,DVD,32605,3,538533,215022,,338869,,9,3.5,127,4,122.0,33.0,,23.0,
11372,11372,346516,B00004WL4M,DVD,33683,2,261714,358837,,,,3,3.5,3,4,380.0,72.0,,,
11373,11373,346536,B00008977W,DVD,6751,5,312669,60898,244796,244795,295437,5,4.0,72,15,23.0,43.0,155.0,120.0,47.0
11374,11374,346542,B00008977S,DVD,16611,2,,,147668,,44918,29,4.5,237,3,,,175.0,,1349.0
11375,11375,346593,6305302049,DVD,43587,3,28010,392683,429418,,,10,3.5,32,4,54.0,133.0,25.0,,
11376,11376,346656,B00004VVN6,DVD,31461,2,,105482,,543612,,72,4.5,570,2,,568.0,,61.0,
11377,11377,346658,B00004VVN7,DVD,35862,1,,,543612,,,11,5.0,140,1,,,61.0,,
11378,11378,346661,B00004VVN5,DVD,38384,4,96319,36404,545955,,544545,6,4.0,54,4,294.0,246.0,192.0,,172.0
11379,11379,346669,B00004VVND,DVD,4743,4,545525,,76361,546238,229404,69,4.0,244,8,875.0,,359.0,651.0,628.0
11381,11381,346708,B00004ZEPS,DVD,27448,4,,322440,318703,510862,35842,93,4.5,217,7,,135.0,50.0,28.0,28.0
11382,11382,346728,B00004ZEPL,DVD,19501,3,261714,358837,,,79566,2,4.0,2,7,380.0,72.0,,,68.0
11383,11383,346884,B000025RE7,DVD,674,2,545756,166705,,,,144,4.5,1161,10,1059.0,5269.0,,,
11386,11386,346974,B00005Q65M,DVD,28140,1,41080,,,,,14,3.0,20,1,46.0,,,,
11387,11387,346975,B00005Q65K,DVD,17769,2,261711,,,,64732,6,3.5,156,2,85.0,,,,26.0
11388,11388,347035,B0000640T9,DVD,39793,1,,,154072,,,5,4.5,57,1,,,123.0,,
11389,11389,347036,B0000640T2,DVD,20765,2,,333206,347038,,,8,4.0,37,3,,12.0,385.0,,
11390,11390,347038,B0000640T8,DVD,31979,2,,,337481,,347036,17,4.5,385,7,,,17.0,,37.0
11391,11391,347039,B0000640T5,DVD,44454,1,215450,,,,,4,3.5,33,2,62.0,,,,
11392,11392,347045,B0000640T3,DVD,44024,2,20547,,257822,,,4,2.5,15,4,36.0,,74.0,,
11393,11393,347048,B000021Y81,DVD,33504,4,368602,488785,344446,490914,,5,4.5,24,4,33.0,219.0,40.0,285.0,
11394,11394,347052,B000021Y83,DVD,11001,5,94089,82964,299724,399053,112723,6,4.0,1,7,18.0,9.0,60.0,26.0,160.0
11396,11396,347069,B0000640TC,DVD,41260,4,231534,427975,208386,79812,,0,0.0,0,4,83.0,58.0,10.0,48.0,
11398,11398,347129,B00004WL3I,DVD,40357,3,,545232,327191,273263,,14,3.5,68,4,,148.0,488.0,132.0,
11400,11400,347492,6305078998,DVD,33077,2,542512,6606,,,,0,0.0,0,2,15.0,286.0,,,
11401,11401,347522,B0000507PP,DVD,42906,2,,260806,,,402020,0,0.0,0,3,,24.0,,,233.0
